doi,doi_agency_id,doi_agency_label
10.1016/j.urolonc.2017.02.023,NA,NA
10.2376/0003-925x-67-64,medra,mEDRA
10.2377/0023-2076-63-518,medra,mEDRA
10.3389/mhum.2014.00836,NA,NA
10.2376/0005-9366-123-49,medra,mEDRA
10.1309/lmfsbpu0a19mh5bv,NA,NA
10.1136/oemed-2011-100682,NA,NA
"10.1016/j.eswa.2012,09.023",NA,NA
10.2376/0005-9366-124-36,medra,mEDRA
10.1016/s0076-6879(11)86005-2,NA,NA
10.2376/0005-9366-129-15085,medra,mEDRA
10.31298/s1.142.7-8.6,NA,NA
10.5073/vitis.2018.57.129-136,datacite,DataCite
10.4193/rhino11.046,NA,NA
10.3389/fncir.2010.00022,NA,NA
10.1016/j.apenergy.2017.054,NA,NA
10.23736/s0391-1977.17.02791-2,medra,mEDRA
10.1016/jpo.2015.11.001,NA,NA
10.2377/0023-2076-63-525,medra,mEDRA
10.1503/140336,NA,NA
10.1688/1862-0000_zfp_2013_01_schirmer,medra,mEDRA
10.23736/s0021-9509.17.08303-3,medra,mEDRA
"10.5675/hywa_2018,5_3",NA,NA
10.1534/g3.116.029900/-/dc1,NA,NA
10.3389/fpls.2010.01892,NA,NA
10.1159/ 000447361,NA,NA
10.1016/j.apenergy-2018.06.094,NA,NA
10.2376/0005-9366-125-476,medra,mEDRA
10.1002/btpr478,NA,NA
10.5754/hge10466,NA,NA
10.1142/s021945541501390,NA,NA
10.14471/2018.38.018,datacite,DataCite
10.14471/2018.38.016,datacite,DataCite
10.32023/0001-5237/68.1.1,medra,mEDRA
10.1517/13543776.2015.1076796,NA,NA
10.1691/ph.2012.1642,medra,mEDRA
10.18869/acadpub.jafm.73.249.28115,NA,NA
10.4455/eu.2015.005,medra,mEDRA
10.3290/j.qi.a29508,medra,mEDRA
10.14471/2018.38.017,datacite,DataCite
10.32023/0001-5237/68.1.2,medra,mEDRA
10.3290/j.jad.a29534,medra,mEDRA
10.17179/excli2018-1607,datacite,DataCite
10.3109/00207454.2015.1077241,NA,NA
10.21873/anticanres.12330,crossref,Crossref
10.1016/j.bjan.2.016.17.009,NA,NA
10.1002/oa.2678,crossref,Crossref
10.3290/j.jad.a17533,medra,mEDRA
10.14471/2018.38.014,datacite,DataCite
10.14471/2018.38.019,datacite,DataCite
10.1128/jb00252-18,NA,NA
10.14471/2018.38.024,datacite,DataCite
10.3738/app.72.8.2168,NA,NA
10.14471/2018.38.010,datacite,DataCite
10.1016/j.ijsolstr.2017.04.607,NA,NA
10.3978/j.issn.2218-676x.2014.01.02,istic,ISTIC
10.3290/j.qi.a29155,medra,mEDRA
10.14471/2018.38.011,datacite,DataCite
10.1055/s-0033-1333761,NA,NA
10.23749/mdl.v108i6.6639,medra,mEDRA
10.1016/j.molmet.2.014.09.003,NA,NA
10.2376/0005-9366-121-19,medra,mEDRA
10.1051/0004-6361/2018333300,NA,NA
10.3233/ben-120281,medra,mEDRA
10.6133/apjcn.2015.24.2.22,airiti,Airiti
10.1016/j.pbb.2010.05013,NA,NA
10.1145/2480361.2371419,NA,NA
10.2376/0005-9366-125-209,medra,mEDRA
10.1016/i.clgc.2016.07.029,NA,NA
10.1024/1661-4747/a000025,NA,NA
10.1010.bbrc.2018.03.134,NA,NA
10.3290/j.qi.a41158,medra,mEDRA
10.3290/j.qi.a36890,medra,mEDRA
10.1016/j.pneuroblo.2015.01.001,NA,NA
10.2143/ep.23.2.3157185,medra,mEDRA
10.3290/j.qi.a33400,medra,mEDRA
10.21162/pakjas/18.7463,NA,NA
10.1358/dof.2010.35.2.1424268,NA,NA
10.3724/sp.j.1206.2013.00385,NA,NA
10.3748/wjg.v16.134.4363,NA,NA
10.2377/0023-2076-61-334,medra,mEDRA
10.4404/hystrix-24.1-6369,medra,mEDRA
10.1155/2018/9208271,NA,NA
10.5073/jabfq.2017.090.012,datacite,DataCite
10.1691/ph.2015.4791,medra,mEDRA
10.3233/abb-2012-0062,medra,mEDRA
"10.1016/j.rssm.2014,07.001",NA,NA
10.1101/lm.044073,NA,NA
10.1186/1468-6708-14-108,NA,NA
10.4404/hystrix-24.1-6292,medra,mEDRA
10.3290/j.qi.a41010,medra,mEDRA
10.3290/j.qi.a41171,medra,mEDRA
10.1358/dof.2012.37.10.1873629,NA,NA
10.1691/ph.2012.1785,medra,mEDRA
10.1691/ph.2014.4523,medra,mEDRA
10.1016/j.jacc.2014.04.03,NA,NA
10.2143/etl.94.3.3285207,medra,mEDRA
10.1145/2480361.2371403,NA,NA
10.1597/08.236,NA,NA
10.1111/j.1610-0387.2009.07344.x,NA,NA
10.4193/rhino09.005,NA,NA
10.1145/2480361.2371404,NA,NA
10.1174/1389100119666180101104159,NA,NA
10.3290/j.jad.a22093,medra,mEDRA
10.1145/2480361.2371405,NA,NA
10.1111/.1525-142x.2011.00502.x,NA,NA
10.2376/0005-9366-128-90,medra,mEDRA
10.4193/rhino10.151,NA,NA
10.3233/ben-2010-0271,medra,mEDRA
10.3290/j.jad.a36515,medra,mEDRA
10.3233/ben-120289,medra,mEDRA
10.2376/0005-9366-124-411,medra,mEDRA
10.1515/jpem-2018-0120,NA,NA
10.3978/j.issn.2218-676x.2014.03.02,istic,ISTIC
10.2376/0005-9366-128-437,medra,mEDRA
10.1691/ph.2016.5190,medra,mEDRA
10.1016/j.wneu.2018.01.232,NA,NA
10.1182/asheducation-2012.1.137,NA,NA
10.3290/j.jad.a17709,medra,mEDRA
10.1080/02640414.2016.1229013,NA,NA
10.2376/0005-9366-124-512,medra,mEDRA
10.6084/m9.figshare.c.4246040,datacite,DataCite
10.1358/dot.2012.48(suppl.a).1739724,NA,NA
10.1182/blood-2016-08734210,NA,NA
10.1111/j.1/40-8/09.2010.00276.x,NA,NA
10.1002/mpr300,NA,NA
10.17458/per.2016.bve.surgeryinfocal,medra,mEDRA
10.3389/fhins.2015.00435,NA,NA
10.1016/j.dynatiiioce.2009.04.003,NA,NA
10.7554/elife.19595.001,crossref,Crossref
10.1183/0903193600188108,NA,NA
10.1111/bdi.12657,crossref,Crossref
10.5754/hge12375,NA,NA
10.1111/j.1610-0387.2012.07885.x,NA,NA
10.2143/lat.77.2.3284992,medra,mEDRA
10.3928/01477447-20130122-23,NA,NA
10.12854/erde-147-3,medra,mEDRA
10.2376/0005-9366-128-362,medra,mEDRA
10.3290/j.qi.a29148,medra,mEDRA
10.1165/rcmb.2009-0335oc,NA,NA
10.3290/j.jad.a21541,medra,mEDRA
10.12989/cac.2018.22.4.395,kisti,KISTI
10.14670/hh-18-017,medra,mEDRA
10.1103/revmodphys.31.549,crossref,Crossref
10.3402/eipt.v6.28693,NA,NA
10.1016/j.jcp.2014.08.0320021,NA,NA
10.3389/fnmol.7015.00008,NA,NA
10.3389/fnmo1.2011.00059,NA,NA
10.4455/eu.2018.037,medra,mEDRA
10.1093/occmcd/kqp113,NA,NA
10.1016/j.cophio.2018.05.003,NA,NA
10.3290/j.jad.a31800,medra,mEDRA
10.3171/2013.2.spine12745,NA,NA
10.22038/ijbms.2016.7907,medra,mEDRA
10.3389/fhum.2015.00359,NA,NA
10.1164/rccm.201007.1179oc,NA,NA
10.3290/j.qi.a28934,medra,mEDRA
10.2376/0005-9366-126-297,medra,mEDRA
10.3233/rnn-150527,NA,NA
10.1007/500066-010-2129-y,NA,NA
10.2376/0005-9366-124-186,medra,mEDRA
10.1160/th13.02.0102,NA,NA
10.1700/1778.19278,medra,mEDRA
10.1074/mcp.m111.011635-1,NA,NA
10.1145/10.1145/2500365.2500596,NA,NA
10.1016/j.actpsy2011.07.003,NA,NA
10.3760/cma.j.issn.0366-6999.2011.22.007,istic,ISTIC
10.1145/2345141.2248420,NA,NA
10.1038/nm4268,NA,NA
10.3748/wjg.v17.i27.3204,NA,NA
10.2377/0023-2076-60-528,medra,mEDRA
10.2376/0005-9366-123-377,medra,mEDRA
10.1145/2480360.2384586,NA,NA
10.2376/0003-925x-62-36,medra,mEDRA
10.3389/fphy2017doc25,NA,NA
10.1590/s1677-5538.ibju,NA,NA
10.2143/etl.94.2.3284879,medra,mEDRA
10.1016/jjim.2017.02.003,NA,NA
10.1145/10.1145/2517208.2517219,NA,NA
10.3220/lbf1452526188000,medra,mEDRA
10.1111/j.1365-2133.2011.10805.x,NA,NA
10.1016/bios.2017.12.034,NA,NA
10.1364/oe.26.00a319,NA,NA
10.4404/hystrix-00009-2017,medra,mEDRA
10.1145/2480360.2384591,NA,NA
10.3389/fneur.2017.007.32,NA,NA
10.14639/0392-100x-1603,medra,mEDRA
10.1186/s41038-018-0110,NA,NA
10.1177/hjr.0b013e32833bo969,NA,NA
10.7554/elife.34616.001,crossref,Crossref
10.12759/hsr.42.2017.2.267-294,datacite,DataCite
10.5073/jabfq.2018.091.012,datacite,DataCite
10.3274/jl11-70-2-20,medra,mEDRA
10.1002/eji.20114165,NA,NA
10.1182/blood-2010-04-282228.,NA,NA
10.1691/ph.2011.0882,medra,mEDRA
10.1691/ph.2011.1038,medra,mEDRA
10.1016/j.quaint2010.07.018,NA,NA
10.2376/0005-9366-124-473,medra,mEDRA
10.2376/0005-9366-124-390,medra,mEDRA
10.4416/jcst2011-00003,medra,mEDRA
10.2376/0005-9366-124-518,medra,mEDRA
10.3760/cma.j.issn.0366-6999.2011.18.006,istic,ISTIC
10.1111/j.1475-4983.2011.01076.x,NA,NA
10.4455/eu.2016.003,medra,mEDRA
10.12795/ppa2017i17.07,NA,NA
10.2979/reseafnlite.49.2.02,NA,NA
10.2143/ep.24.1.3200595,medra,mEDRA
10.1016/j.joca.2009.10002,NA,NA
10.1186/s12885-16-2643-0,NA,NA
10.1021/acsumega.7b01561,NA,NA
10.3339/fncel.2015.00408,NA,NA
10.3965/j.ijabe.20171003.2444,NA,NA
10.3389.fimmu.2018.00512,NA,NA
10.1145/2345141.2248429,NA,NA
10.1688/zfp-2014-01-steffens,medra,mEDRA
10.1111/j.1610-0387.2006.06110.x,crossref,Crossref
10.2378/peu2014arto4d,NA,NA
10.1103/physrevlett.21.204501,NA,NA
10.1039/009723f,NA,NA
10.1691/ph.2015.5556,medra,mEDRA
10.3220/lbf1508828060000,medra,mEDRA
10.3389/fncel.2010.00078,NA,NA
10.3290/j.qi.a32820,medra,mEDRA
10.2378/peu2014.arto3d,NA,NA
10.19272/201801302010,medra,mEDRA
10.4404/hystrix-00055-2018,medra,mEDRA
10.1093/icvts/1vy165,NA,NA
10.17179/excli2018-1664,datacite,DataCite
10.1175/jcli-d-17-0762.s1,crossref,Crossref
10.1021/acs.jatc.8b03629,NA,NA
10.5073/jabfq.2018.091.031,datacite,DataCite
10.1021/pr500849v,NA,NA
10.17179/excli2018-1671,datacite,DataCite
10.3760/cma.j.issn.0366-6999.20140028,NA,NA
10.1123/jpah.2016-0597,NA,NA
10.3897/zookeys.443.8429,NA,NA
10.1016/b978-0-12.420138-5.00027-6,NA,NA
10.4416/jcst2014-00022,medra,mEDRA
"10.5675/hywa_2014,2_10",NA,NA
10.2376/0005-9366-127-458,NA,NA
10.2376/0005-9366-127-194,medra,mEDRA
10.1016/13978-0-12-417160-2.00009-6,NA,NA
10.1016/j.baae.201.02.002,NA,NA
10.2378/peu2014arto6d,NA,NA
10.1186/512929-014-0068-0,NA,NA
10.5771/0032.3470-2014-4-731,NA,NA
10.1021/am50234181,NA,NA
10.2377/0023-2076-59-11,NA,NA
10.1093/eurheartj/ehu1824,NA,NA
10.1344/geologicaacta2014.12.4.1,crossref,Crossref
10.1016/j.ecolmode1.2014.02.003,NA,NA
10.1691/ph.2014.3848,medra,mEDRA
10.1016/j.gde.2614.08.007,NA,NA
10.7352/ijsp.2013.45.001,NA,NA
10.2377/0023-2076-59-200,medra,mEDRA
10.1021/n1501278c,NA,NA
10.2376/0005-9366-127-188,medra,mEDRA
10.1691/ph.2014.3032,medra,mEDRA
10.1063/1.48958011,NA,NA
10.4161/nucl.2848,NA,NA
10.1051/0004-6361/201423193,NA,NA
10.2377/0023-2076-59-477,medra,mEDRA
10.1055/s-1368395,NA,NA
10.1016/j.taap.201403.014,NA,NA
10.4049/jimmuno1.1400446,NA,NA
10.1051/0004-6361/201473848,NA,NA
10.1556/oh.2013.29922,NA,NA
10.1016/j.bbabio2014.07.016,NA,NA
10.4455/eu.2014.032,medra,mEDRA
10.1016/j.nmia.2014.07.004,NA,NA
"10.5675/hywa_2014,2_8",NA,NA
10.4244/eijv919a175,NA,NA
"10.1016/j.camwa.2014,09.015",NA,NA
10.1103/physrevb90.064407,NA,NA
10.7498/aps.63.238301,istic,ISTIC
10.3233/spr-140389,medra,mEDRA
10.1021/n1502686u,NA,NA
10.1021/n15002873,NA,NA
10.2376/0005-9366-127-333,medra,mEDRA
10.12700/aph.14.4.2017.4.5,NA,NA
10.17458/per.vol15.2017.hsf.correlationbonemineraldensity,medra,mEDRA
10.1038/s41559-017-00911,NA,NA
10.17458/per.vol15.2017.crb.spontaneousgrowtheffect,medra,mEDRA
10.1016/j.geomoiph.2017.08.032,NA,NA
10.2143/lea.240.0.3254090,medra,mEDRA
10.1016/jbba.2017.10.010,NA,NA
10.4244/eij.d.17.00254,NA,NA
10.3290/j.qi.a32511,medra,mEDRA
10.3274/jl11-70-2-11,medra,mEDRA
10.2377/0023-2076-62-664,medra,mEDRA
10.5277/abb-00723-2016-02,datacite,DataCite
10.2527/jas2016-0459,NA,NA
10.1021/acs.analchem.7602819,NA,NA
10.1126/scisignal.aag2476,NA,NA
10.6038/cjg20171216,istic,ISTIC
10.12854/erde-148-53,medra,mEDRA
10.3389/fmich.2017.02490,NA,NA
10.1016/j.jcprt.2017.10.005,NA,NA
10.23736/s1824-4785.16.02960-5,medra,mEDRA
10.1016/j.cryobiol.2017.10.05,NA,NA
10.16910/jemr.10.5.4,datacite,DataCite
10.12854/erde-148-51,medra,mEDRA
10.1109/cjece.2017.2753703,NA,NA
10.11909/j.issn.1671-5411.2017.10.001,istic,ISTIC
10.12989/sss.2017.20.6.729,kisti,KISTI
10.3389/fnce1.2014.00147,NA,NA
10.3290/j.qi.a39031,medra,mEDRA
10.1016/j.cophio.2017.03.023,NA,NA
10.10164/j.adolescence.2017.10.001,NA,NA
10.1016/j.ejso.2017.07:016,NA,NA
10.1504/ijvd.2017.10008962,crossref,Crossref
10.17458/pervol15.2017.wrm.improvinghealthrelatedquality,NA,NA
10.23736/s1824-4785.17.02965-x,medra,mEDRA
10.1027/1864-9335/a0000430,NA,NA
10.1055/s-10.1055/s-0031-1277971,NA,NA
10.1080/09500693.2011.518645,NA,NA
10.3233/abb-2011-0022,medra,mEDRA
10.2143/ac.66.2.2071245,medra,mEDRA
10.1177/1065912912468269f,NA,NA
10.1016/j.hc1.2013.08.021,NA,NA
10.1016/j.neuroimage.2011.05.d34,NA,NA
10.1344/geologicaacta2017.15.4.6,crossref,Crossref
10.3978/j.issn.2304-3881.2015.01.05,istic,ISTIC
10.6038/cjg20171228,istic,ISTIC
10.1177/1065912912468269e,NA,NA
10.1039/c7ob02347brsc.li/obc,NA,NA
10.15203/ozp.2390.vol46iss4,NA,NA
10.12854/erde-148-52,medra,mEDRA
10.5754/hge10428,NA,NA
10.15203/ozp.1391.vol46iss2,NA,NA
10.23736/s0375-9393.17.11802-x,medra,mEDRA
10.4401/ag-6333,medra,mEDRA
10.4401/ag-6335,medra,mEDRA
10.17179/excli2017-960,datacite,DataCite
10.4335/14.3.399-418,NA,NA
10.1615/atomizspr.017020782,NA,NA
10.16910/jemr.10.4.3,datacite,DataCite
10.1016/j.f1uid.2014.09.004,NA,NA
10.17458/per.vol15.2017.but.fd.constitutionalnonconstitutional,medra,mEDRA
10.2310/021113-124.1,NA,NA
10.12759/hsr.42.2017.2.243-266,datacite,DataCite
10.3748/wjg.v20.i28.9427,NA,NA
10.1160/th10.04.0241,NA,NA
10.3290/j.qi.a33268,medra,mEDRA
10.1177/1065912912468269h,NA,NA
10.3978/j.issn.2304-3881.2015.01.01,istic,ISTIC
10.1136/jclinpath-2012-200532,NA,NA
10.1692/ph.2013.6522,NA,NA
10.1039/c7ob02060krsc.li/obc,NA,NA
10.4416/jcst2017-00091,medra,mEDRA
10.1002/ajmc.31322,NA,NA
10.2143/ep.22.2.3085108,medra,mEDRA
10.3233/abb-2011-0024,medra,mEDRA
10.4401/ag-5267,medra,mEDRA
10.4134/bkms.b160758,kisti,KISTI
10.1172/jc173733,NA,NA
10.13128/acta_herpetol-20740,datacite,DataCite
10.1344/geologicaacta2017.15.4.9,crossref,Crossref
10.2527/jas2016-0599,NA,NA
10.3933/applrheol-26-65050,datacite,DataCite
10.1691/ph.2011.0839,medra,mEDRA
10.19233/ah.2017.25,medra,mEDRA
10.1103/physrev.95.104423,NA,NA
10.2377/0023-2076-59-329,medra,mEDRA
10.4193/rhino11.207,NA,NA
10.2168/lmcs-13(1:7)2017,NA,NA
10.1513/annalsats.201609-689oc,NA,NA
10.2147/ndt.532302,NA,NA
10.4208/nmtma.m12si07,NA,NA
10.1016/j.chemosphere.2017.01.1400045-6535,NA,NA
10.12759/hsr.42.2017.4.301-357,datacite,DataCite
10.3978/j.issn.2304-3881.2015.01.14,istic,ISTIC
10.19195/0208-4147.37.2.14,crossref,Crossref
10.1016/j.powsour.2017.11.049,NA,NA
10.1055/5-0031-1279761,NA,NA
10.3978/j.issn.2304-3881.2015.12.03,istic,ISTIC
10.1021/acsphotonics.7b006s6,NA,NA
10.4404/hystrix-24.2-8867,medra,mEDRA
10.5603/cj.2016.0071,NA,NA
10.3978/j.issn.2304-3881.2014.12.08,istic,ISTIC
10.3978/j.issn.2304-3881.2015.01.02,istic,ISTIC
10.23638/lmcs-13(1:11)2017,datacite,DataCite
10.3978/j.issn.2304-3881.2014.11.04,istic,ISTIC
10.5697/oc.53-2.745,NA,NA
10.4401/ag-4953,medra,mEDRA
10.2376/0003-925x-62-162,medra,mEDRA
10.2376/0005-9366-124-102,medra,mEDRA
10.3724/sp.j.1037.2010.00713,NA,NA
10.1015/j.spa.2011.05.010,NA,NA
10.1016/j.jaysgro.2010.10.199,NA,NA
10.3305/nh.2011.26.2.4971,medra,mEDRA
10.1691/ph.2011.1540,medra,mEDRA
10.1055/s-0029-1246200,NA,NA
10.2376/0003-925x-62-150,medra,mEDRA
10.26651/allelo.j/2018-43-1-1133,NA,NA
10.2377/0023-2076-62-744,medra,mEDRA
10.2376/0005-9366-123-74,medra,mEDRA
10.3290/j.ohpd.a38975,medra,mEDRA
10.2376/0005-9366-16057,medra,mEDRA
10.1021/jacs.7608532,NA,NA
10.3389/fphar2017.00971,NA,NA
"10.1016/j.fusengdes.20,17.03.035",NA,NA
10.12891/ceog3391.2017,medra,mEDRA
10.12759/hsr.42.2017.4.93-113,datacite,DataCite
10.12759/hsr.42.2017.4.75-92,datacite,DataCite
10.2376/0003-925x-63-175,medra,mEDRA
10.1021/acs.jpclett.7603047,NA,NA
10.2376/0005-9366-124-419,medra,mEDRA
10.12759/hsr.42.2017.4.189-206,datacite,DataCite
10.1691/ph.2012.1701,medra,mEDRA
10.4161/cc/10.8.15303,NA,NA
10.2376/0005-9366-16078,NA,NA
10.14201/zephyrus2016786785,NA,NA
10.1096/fj.10-17820,NA,NA
10.2376/0005-9366-127-135,medra,mEDRA
10.2376/0005-9366-15121,medra,mEDRA
10.3847/1538-4357-aa6c60,NA,NA
10.1691/ph.2016.6569,medra,mEDRA
10.2376/0005-9366-16049,medra,mEDRA
10.1093/infdis/jiq055,NA,NA
10.1016/j.dental.2014.17.013,NA,NA
10.2376/0005-9366-123-221,medra,mEDRA
10.3965/j.ijabe.20130602.008,istic,ISTIC
10.2376/0005-9366-128-132,medra,mEDRA
10.1172/jci6339,NA,NA
10.2376/0005-9366-16081,medra,mEDRA
10.2376/0005-9366-16040,medra,mEDRA
10.2376/0005-9366-124-128,medra,mEDRA
10.12759/hsr.42.2017.4.133-154,datacite,DataCite
10.3238/arztebl.2011.0061,NA,NA
10.1688/1862-0000_zfp_2011_03_suess,medra,mEDRA
10.1016/j.fusengdes.2017.02.02,NA,NA
10.1021/acs.orglett.7602516,NA,NA
10.1922/idj_2533gallagher19,NA,NA
10.1016/j.tafinec.2017.10.001,NA,NA
10.1016/j.triboint2017.05.031,NA,NA
10.1016/j.parkieldis.2017.10.008,NA,NA
10.1016/i.jpowsour.2017.11.058,NA,NA
10.3233/dma-2011-0767,medra,mEDRA
10.1399/eps.2018.217,medra,mEDRA
10.1007/500132-010-1656-7,NA,NA
10.1136/bmjopen-2017-016109,NA,NA
10.1007/s10468-017-9706-x,NA,NA
10.4462/annbotrm-13065,medra,mEDRA
10.1016/j.jbankfin.2018.04.003,crossref,Crossref
10.2376/0005-9366-126-62,medra,mEDRA
10.19224/ai2018.234,medra,mEDRA
10.3978/j.issn.2012-1439.2015.06.10,NA,NA
10.1515/kant-2018-2006,NA,NA
10.5530/ijper.52.16,NA,NA
10.1056/nejmoa1802686,crossref,Crossref
"10.5675/hywa_2018,3_5",NA,NA
10.10161/j.ecolind.2016.08.021,NA,NA
10.1409/87364,medra,mEDRA
"10.5675/hywa_2018,3_3",NA,NA
10.1146/annurev-financial-10271.1444835,NA,NA
10.4119/unibi/ijcv.623,datacite,DataCite
10.23736/s0391-1977.16.02500-1,medra,mEDRA
10.2143/lea.227.0.3053505,medra,mEDRA
10.1170/t882,public,Public
10.18148/srm/2018.v12i1.7212,datacite,DataCite
10.1515/kant-2018-0007,NA,NA
10.101641.jsp.2017.10.002,NA,NA
10.1021/acs.jacb.8b01699,NA,NA
10.3382/fncel.2015.00268,NA,NA
10.10338/s41559-018-0498-2,NA,NA
10.1177/2397002217728251,NA,NA
10.23736/s0022-4707.16.06559-2,medra,mEDRA
10.1123/jcm.00304-18,NA,NA
10.3220/lbf_2013_285-302,medra,mEDRA
10.23736/s0022-4707.17.06874-8,medra,mEDRA
10.12759/hsr.43.2018.2.39-52,datacite,DataCite
10.1038/541590-018-0121-3,NA,NA
10.1016/j.quaint.2018.01.01,NA,NA
10.1016/j.psyneuen.201.8.05.001,NA,NA
10.19225/180605,medra,mEDRA
10.1174/1389101019666180509163114,NA,NA
10.2143/rtpm.84.2.3269053,medra,mEDRA
10.24425/118949,datacite,DataCite
10.1140/epjd/c2018-90056-4,NA,NA
10.23736/s0022-4707.17.06839-6,medra,mEDRA
10.2143/tvf.79.1.3217824,medra,mEDRA
10.1016/j.redox.2017.11.2015,NA,NA
10.1016/j.expneuro1.2018.01.018,NA,NA
10.24349/acarologia/20184246,datacite,DataCite
10.12759/hsr.43.2018.2.72-92,datacite,DataCite
10.23736/s0022-4707.16.06842-0,medra,mEDRA
10.1016/j.redox.2017.11.2.010,NA,NA
10.23736/s0022-4707.17.07261-9,medra,mEDRA
10.23736/s0022-4707.16.06770-0,medra,mEDRA
10.5073/jabfq.2018.091.010,datacite,DataCite
10.5073/vitis.2018.57.119-123,datacite,DataCite
10.21411/cbm.a.801cae6c,NA,NA
10.1002/23425,NA,NA
10.3238/arztebl.2018.0401,NA,NA
10.2143/tvf.80.1.3284814,medra,mEDRA
10.4455/eu.2018.023,medra,mEDRA
10.1016/j.actatropica.2009.09-009,NA,NA
10.3290/j.jad.a30897,medra,mEDRA
10.24820/ark.5550190.p010.368,crossref,Crossref
10.1691/ph.2015.4718,medra,mEDRA
10.23638/lmcs-14(1:5)2018,datacite,DataCite
10.23638/lmcs-14(1:17)2018,datacite,DataCite
10.3970/cmc.2018.01803,istic,ISTIC
10.10161/j.socscimed.2017.04.010,NA,NA
10.1016/j.biortech.2018.05.063,crossref,Crossref
10.2376/0005-9366-18008,medra,mEDRA
10.2376/0005-9366-17107,medra,mEDRA
10.1021/acs.jpss.8b01589,NA,NA
10.2376/0005-9366-126-500,NA,NA
10.1684/ejd.2017.3166,NA,NA
10.2376/0005-9366-17093,medra,mEDRA
10.1016/s1937-6448(10)8305-9,NA,NA
10.2376/0005-9366-17105,medra,mEDRA
10.16910/jemr.11.3.1,datacite,DataCite
10.1128/iai.00924-18,NA,NA
10.3290/j.jad.a17551,medra,mEDRA
10.23638/lmcs-14(1:25)2018,datacite,DataCite
10.3233/ben-110238,medra,mEDRA
10.2376/0005-9366-17091,medra,mEDRA
10.23638/lmcs-14(1:21)2018,datacite,DataCite
10.7554/elife.358530.001,NA,NA
10.2143/rtpm.85.1.3284832,medra,mEDRA
10.4438/1988-592x-re-2017-379-365,medra,mEDRA
10.2143/mus.131.1.3284836,medra,mEDRA
10.19272/201701303008,medra,mEDRA
10.2376/0005-9366-15005,medra,mEDRA
10.21873/anticanres.12340,crossref,Crossref
10.1371/journai.pone.0191171,NA,NA
10.10164/j.jue.2017.10.002,NA,NA
10.4462/annbotrm-13257,medra,mEDRA
10.1142/so129054115400110,NA,NA
10.3978/j.issn.2223-4292.2015.11.06,istic,ISTIC
10.3339/fncel.2015.00147,NA,NA
10.5073/jabfq.2017.090.044,datacite,DataCite
10.23736/s1824-4785.17.03008-4,medra,mEDRA
10.1117/1.jb0.22.12.121713,NA,NA
10.19225/171206,medra,mEDRA
10.3978/j.issn.2223-4292.2015.08.08,istic,ISTIC
10.1016/bs.im.2017.05.026,NA,NA
10.3978/j.issn.2223-4292.2015.07.07,istic,ISTIC
10.1399/eps.2014.47,medra,mEDRA
10.19224/ai2017.662,medra,mEDRA
10.1021/acs.orglett.7602911,NA,NA
10.2376/0003-925x-68-106,NA,NA
10.5389/fmicb.2015.01051,NA,NA
10.3290/j.qi.a37690,medra,mEDRA
10.2143/ac.70.5.3110518,medra,mEDRA
10.1016/j.ijmms.2016.04.010,NA,NA
10.1515/anglia-2016-0049,NA,NA
10.19225/171203,medra,mEDRA
10.21873/anticanres.12334,crossref,Crossref
10.21873/anticanres.12335,crossref,Crossref
10.1015/j.funeco.2017.11.002,NA,NA
10.1534/g3.116.031054/-/dc1,NA,NA
10.1021/acsphotonics.7600557,NA,NA
10.21873/anticanres.12342,crossref,Crossref
10.1021/acsnano.6b07817,NA,NA
10.3978/j.issn.2223-4292.2015.05.03,istic,ISTIC
10.3978/j.issn.2223-4292.2015.01.10,istic,ISTIC
10.1302/18632548.11.160222,NA,NA
10.12759/hsr.41.2016.4.61-85,datacite,DataCite
10.3978/j.issn.2218-676x.2016.01.09,istic,ISTIC
10.3978/j.issn.2072-1439.2012.10.01,istic,ISTIC
10.3290/j.qi.a35115,medra,mEDRA
10.1016/j.meclunat.2017.11.006,NA,NA
10.1111/j.1464-410x.2010.09729.10294.10295.x,NA,NA
10.3290/j.qi.a34808,medra,mEDRA
10.1399/eps.2017.185,medra,mEDRA
10.21873/anticanres.12311,crossref,Crossref
10.15376/biores.12.4.7178-7194,NA,NA
10.23638/lmcs-13(3:30)2017,datacite,DataCite
10.19272/201706102007,medra,mEDRA
10.12759/hsr.42.2017.2.158-169,datacite,DataCite
10.3998/ark.5550190.p010.046,NA,NA
10.1021/acsami.7b12768,NA,NA
10.3290/j.qi.a34721,medra,mEDRA
10.1111/geob.12099,NA,NA
10.1016//j.molmet.2017.08.008,NA,NA
10.1016/j.dental.7017.11.016,NA,NA
10.15376/biores.12.4.8340-8358,NA,NA
10.2376/0005-9366-128-297,medra,mEDRA
10.2376/0005-9366-127-403,NA,NA
10.3897/zookeys.687.13884,NA,NA
10.1136/bmjopen-2017-018730,NA,NA
10.1027/acs.orglett.7b03014,NA,NA
10.3934/dc/dss.2017073,NA,NA
10.2143/acb.66.5.2062586,NA,NA
10.1136/bmjopen-2017-016978,NA,NA
10.23638/lmcs-13(3:29)2017,datacite,DataCite
10.10164/j.agrformet.2017.10.004,NA,NA
10.3933/applrheol-24-63795,datacite,DataCite
10.3933/applrheol-27-52850,datacite,DataCite
10.2376/0005-9366-15099,medra,mEDRA
10.2376/0005-9366-16074,NA,NA
10.20362/am.009001,datacite,DataCite
10.1016/j.envman.2017.12.011,NA,NA
